gene_symbol,score_layer,score_direction,score_early,score_serum,score_rescue,positive_score,leakage_mult,het_mult,audit_score_raw,audit_score,is_hk,is_plasma_hi,rescue_eligible
SCG5,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
SCGB2A1,0.25,0.25,0.861749504514492,0,0,0.272349900902898,1,0.3,0.0817049702708695,0.109801661382762,FALSE,FALSE,FALSE
SCGB2B2,0.25,0.375,0.801855289539564,0,0,0.285371057907913,1,0.3,0.0856113173723738,0.115051322453085,FALSE,FALSE,FALSE
SCGB3A1,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SCGB3A2,0.25,0,0.808616512026427,0,0,0.211723302405286,1,0.3,0.0635169907215857,0.0853592025569848,FALSE,FALSE,FALSE
SCGN,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SCIMP,0.25,0.5,0.692446798252485,0,0,0.288489359650497,1,0.7,0.201942551755348,0.271386521690189,FALSE,FALSE,FALSE
SCLY,0.5,0.875,0.808114205699605,0,0,0.436622841139921,1,0.3,0.130986852341976,0.176030588577001,FALSE,FALSE,FALSE
SCMH1,0.25,0.25,0.635286207165138,0,0,0.227057241433028,1,0.3,0.0681171724299083,0.0915412939592811,FALSE,FALSE,FALSE
SCML1,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SCML2,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SCML4,0.25,0.25,0.993598150933937,0,0,0.298719630186787,1,1,0.298719630186787,0.401443285193235,FALSE,FALSE,FALSE
SCN11A,0.25,0.25,0.992482518843499,0,0,0.2984965037687,1,1,0.2984965037687,0.401143430100905,FALSE,FALSE,FALSE
SCN1B,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
SCN2A,0.25,0.5,0.396641087060961,0,0,0.229328217412192,1,0.7,0.160529752188535,0.21573269573722,FALSE,FALSE,FALSE
SCN2B,0.25,0.375,0.719264797775249,0,0,0.26885295955505,1,1,0.26885295955505,0.361306069005963,FALSE,FALSE,FALSE
SCN3A,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SCN3B,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SCN4A,0.25,0.25,0.940432409589579,0,0,0.288086481917916,1,1,0.288086481917916,0.387153611728075,FALSE,FALSE,FALSE
SCN4B,0.25,0.25,0.837649562407446,0,0,0.267529912481489,1,0.7,0.187270938737042,0.251669636912749,FALSE,FALSE,FALSE
SCN7A,0.25,0.375,0.529792707121158,0,0,0.230958541424232,1,1,0.230958541424232,0.310380524891539,FALSE,FALSE,FALSE
SCN8A,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
SCN9A,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
SCNM1,0.25,0.125,0.430780675634084,0,0,0.161156135126817,1,1,0.161156135126817,0.216574479132492,FALSE,FALSE,FALSE
SCNN1A,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
SCNN1B,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SCNN1D,0.25,0.375,0.926528830099194,0,0,0.310305766019839,1,1,0.310305766019839,0.417013659422096,FALSE,FALSE,FALSE
SCNN1G,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SCO1,0.5,0.75,0.936179280815915,0,0,0.437235856163183,1,0.3,0.131170756848955,0.176277734134181,FALSE,FALSE,FALSE
SCOC,0.5,0.375,0.580251677047349,0,0,0.29105033540947,1,0.7,0.203735234786629,0.27379567225367,FALSE,FALSE,FALSE
SCP2,0.5,0.125,0.592892842599681,0,0,0.243578568519936,1,0.7,0.170504997963955,0.229138227312734,FALSE,FALSE,FALSE
SCRN1,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SCRN2,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SCRN3,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SCT,0.25,0.375,0.994716025927558,0,0,0.323943205185512,1,1,0.323943205185512,0.435340738820485,FALSE,FALSE,FALSE
SCTR,0.25,0.125,0.945044381428956,0,0,0.264008876285791,1,1,0.264008876285791,0.354796203215942,FALSE,FALSE,FALSE
SCUBE1,0.25,0.375,0.989460218862244,0,0,0.322892043772449,1,0.7,0.226024430640714,0.303749672941153,FALSE,FALSE,FALSE
SCUBE3,0.5,0.75,0.396070808976986,0.3,0,0.359214161795397,1,0.7,0.251449913256778,0.337918466142436,FALSE,FALSE,FALSE
SDC1,0.75,0.625,0.99823316629974,0.3,0,0.504646633259948,1,1,0.504646633259948,0.678184430634515,FALSE,FALSE,FALSE
SDC4,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
SDF2,0.5,0.75,0.506791116642221,0,0,0.351358223328444,1,0.7,0.245950756329911,0.330528260078194,FALSE,FALSE,FALSE
SDF2L1,0.25,0,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
SDF4,0.5,0.5,0.993068147540845,0,0,0.398613629508169,1,0.7,0.279029540655718,0.374982171063712,FALSE,FALSE,FALSE
SDHA,0.5,0.875,0.837739097353238,0,0,0.442547819470648,0,0.3,0,0,TRUE,FALSE,FALSE
SDHAF1,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
SDHB,0.25,0.125,0.501703454018861,0,0,0.175340690803772,1,0.7,0.12273848356264,0.164945772161717,FALSE,FALSE,FALSE
SDK1,0.25,0.125,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SDK2,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
SDR16C5,0.75,0.875,0.999379197715602,0,0,0.524875839543121,1,1,0.524875839543121,0.705370052892049,FALSE,FALSE,FALSE
SDR39U1,0.25,0.375,0.85110974455766,0,0,0.295221948911532,1,0.3,0.0885665846734596,0.119022846564943,FALSE,FALSE,FALSE
SDR42E1,0.25,0.125,0.989005630514072,0,0,0.272801126102814,1,1,0.272801126102814,0.366611930386528,FALSE,FALSE,FALSE
SDS,0.25,0.25,0.354220398758301,0,0,0.17084407975166,1,1,0.17084407975166,0.229593912487225,FALSE,FALSE,FALSE
SDSL,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
SEC11C,0.5,0.25,0,0,0,0.15,1,0.3,0.045,0.0604745922536115,FALSE,FALSE,FALSE
SEC13,0.5,0.75,0.688713685490025,0,0,0.387742737098005,1,0.7,0.271419915968604,0.364755749949128,FALSE,FALSE,FALSE
SEC14L1,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SEC14L4,0.25,0.125,0.970569913583186,0,0,0.269113982716637,1,0.7,0.188379787901646,0.253159796937197,FALSE,FALSE,FALSE
SEC14L5,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
SEC14L6,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
SEC16A,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
SEC16B,0.5,0.625,0.396554942380085,0,0,0.304310988476017,1,0.3,0.0912932965428051,0.122687219642537,FALSE,FALSE,FALSE
SEC22C,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
SEC23B,0.25,0.125,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SEC31B,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SEC61A1,0.5,0.75,0.631379109380845,0,0,0.376275821876169,1,0.3,0.112882746562851,0.151700846019026,FALSE,FALSE,FALSE
SEC61B,0.5,0.625,0.413966025617035,0,0,0.307793205123407,1,0.7,0.215455243586385,0.289545955661981,FALSE,FALSE,FALSE
SEC61G,0.25,0.125,0.3285373551577,0,0,0.14070747103154,1,1,0.14070747103154,0.189093931948205,FALSE,FALSE,FALSE
SEC63,0.5,0.875,0.995109773341104,0,0,0.474021954668221,1,0.3,0.142206586400466,0.191108562852137,FALSE,FALSE,FALSE
SECISBP2,0.25,0.25,0.938054680386273,0,0,0.287610936077255,1,0.7,0.201327655254078,0.270560174685912,FALSE,FALSE,FALSE
SECISBP2L,0,0.125,0,0,0,0.025,1,1,0.025,0.0335969956964508,FALSE,FALSE,FALSE
SECTM1,0.25,0.375,0.971445008367697,0,0,0.319289001673539,1,1,0.319289001673539,0.429086048605999,FALSE,FALSE,FALSE
SEL1L,0.5,0.75,0.989843827012432,0.3,0,0.477968765402487,1,0.3,0.143390629620746,0.192699774651183,FALSE,FALSE,FALSE
SEL1L3,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
SELE,0.25,0.375,0.779461395113049,0,0,0.28089227902261,1,0.7,0.196624595315827,0.264239827305689,FALSE,FALSE,FALSE
SELENBP1,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SELENOK,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
SELENON,0.25,0.375,0.962548940276201,0,0,0.31750978805524,1,0.3,0.0952529364165721,0.128008499794475,FALSE,FALSE,FALSE
SELENOO,0.5,0.75,0.925450866348764,0,0,0.435090173269753,1,0.7,0.304563121288827,0.409296235009534,FALSE,FALSE,FALSE
SELENOP,0.5,0.375,0.974556431729627,0.4,0,0.409911286345925,1,0.3,0.122973385903778,0.165261452679488,FALSE,FALSE,FALSE
SELENOW,0.25,0.375,0,0,0,0.125,1,1,0.125,0.167984978482254,FALSE,FALSE,FALSE
SELL,0.5,0.25,0.503254993895289,0,0,0.250650998779058,1,0.7,0.17545569914534,0.235791374764151,FALSE,FALSE,FALSE
SELP,0.25,0.375,0.569225513804192,0,0,0.238845102760839,1,1,0.238845102760839,0.32097911558297,FALSE,FALSE,FALSE
SEM1,0.25,0.5,0.452058981036317,0,0,0.240411796207263,1,1,0.240411796207263,0.323084563302057,FALSE,FALSE,FALSE
SEMA3B,0.25,0.375,0.344173710517357,0,0,0.193834742103471,1,1,0.193834742103471,0.260490599850919,FALSE,FALSE,FALSE
SEMA3C,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
SEMA3D,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SEMA3G,0.25,0.125,0.951021550315812,0,0,0.265204310063162,1,0.7,0.185643017044214,0.249481905788424,FALSE,FALSE,FALSE
SEMA4A,0.25,0.375,0.575963500860069,0,0,0.240192700172014,1,1,0.240192700172014,0.322790124559922,FALSE,FALSE,FALSE
SEMA4B,0.25,0.375,0,0,0,0.125,1,1,0.125,0.167984978482254,FALSE,FALSE,FALSE
SEMA4D,0.25,0.125,0.679705661512958,0,0,0.210941132302592,1,0.7,0.147658792611814,0.19843567279689,FALSE,FALSE,FALSE
SEMA4G,0.25,0.125,0.385950717280718,0,0,0.152190143456144,1,0.3,0.0456570430368431,0.0613575791368595,FALSE,FALSE,FALSE
SEMA5A,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SEMA5B,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SEMA6A,0.25,0.375,0.999284089185123,0,0,0.324856817837025,1,1,0.324856817837025,0.436568524433329,FALSE,FALSE,FALSE
SEMA6C,0.25,0.125,0.986948964248398,0,0,0.27238979284968,1,0.3,0.0817169378549039,0.109817744377534,FALSE,FALSE,FALSE
SEMA6D,0.25,0.375,0.978536723480635,0,0,0.320707344696127,1,0.3,0.0962122034088381,0.129297639354911,FALSE,FALSE,FALSE
SEMA7A,0.5,1,0.978158827679055,0.3,0,0.525631765535811,1,0.3,0.157689529660743,0.211915777975494,FALSE,FALSE,FALSE
SEMG1,0.25,0,0.902236844052981,0,0,0.230447368810596,1,1,0.230447368810596,0.30969357032752,FALSE,FALSE,FALSE
SENP6,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
SENP7,0,0.5,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
SENP8,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SEPHS1,0.25,0.125,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SEPHS2,0.5,0.875,0.672873174579736,0,0,0.409574634915947,1,0.7,0.286702244441163,0.385293362906102,FALSE,FALSE,FALSE
SEPSECS,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
SEPTIN1,0.5,0.375,0.549825257746328,0,0,0.284965051549266,1,1,0.284965051549266,0.382958784421583,FALSE,FALSE,FALSE
SEPTIN3,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
SEPTIN5,0.25,0,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
SEPTIN6,0.5,0.375,0.499840907472325,0,0,0.274968181494465,1,0.7,0.192477727046126,0.258666934689252,FALSE,FALSE,FALSE
SEPTIN7,0.5,1,0.741164128850433,0,0,0.448232825770087,1,0.7,0.313762978039061,0.421659736915356,FALSE,FALSE,FALSE
SEPTIN8,0.5,0.5,0.358157269019772,0,0,0.271631453803954,1,1,0.271631453803954,0.365040031378885,FALSE,FALSE,FALSE
SERAC1,0.5,0.875,0.991508063120186,0,0,0.473301612624037,1,1,0.473301612624037,0.63606048969812,FALSE,FALSE,FALSE
SERF1B,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SERGEF,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
SERINC1,0.25,0.5,0,0,0,0.15,1,0.7,0.105,0.141107381925093,FALSE,FALSE,FALSE
SERINC2,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
SERINC3,0.5,0.75,0.956401728642596,0,0,0.441280345728519,1,0.7,0.308896242009963,0.415119428538343,FALSE,FALSE,FALSE
SERINC4,0.25,0,0.748751959080656,0,0,0.199750391816131,1,1,0.199750391816131,0.268440522168437,FALSE,FALSE,FALSE
SERP1,0.25,0.125,0.442616421882389,0,0,0.163523284376478,1,0.7,0.114466299063534,0.153828950281049,FALSE,FALSE,FALSE
SERP2,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
SERPINA1,1,0.625,0.634081202646287,1,0,0.551816240529257,1,0.7,0.38627136837048,0.519102300032207,FALSE,FALSE,FALSE
SERPINA10,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SERPINA4,0.5,0.375,0.586834797717633,0,0,0.292366959543527,1,1,0.292366959543527,0.392906059262731,FALSE,FALSE,FALSE
SERPINA5,0.5,0.5,0.94182190600418,0,0,0.388364381200836,1,1,0.388364381200836,0.521915057754371,FALSE,FALSE,FALSE
SERPINA6,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SERPINB10,0.25,0,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
SERPINB11,0.25,0.5,0.788805999930134,0,0,0.307761199986027,1,0.7,0.215432839990219,0.289515847921022,FALSE,FALSE,FALSE
SERPINB2,0.5,0.625,0.969452533233305,0.3,0,0.448890506646661,1,1,0.448890506646661,0.60325489679942,FALSE,FALSE,FALSE
SERPINB3,0.75,0.625,0.996647877602527,0,0,0.474329575520506,1,1,0.474329575520506,0.63744194829847,FALSE,FALSE,FALSE
SERPINB4,0.75,0.875,0.989031102396601,0,0,0.52280622047932,1,1,0.52280622047932,0.702588733580857,FALSE,FALSE,FALSE
SERPINB5,0.75,0.75,0.996737455142176,0,0,0.499347491028435,1,1,0.499347491028435,0.671063020284634,FALSE,FALSE,FALSE
SERPINB6,0.5,0.25,0.849531790568365,0,0,0.319906358113673,1,1,0.319906358113673,0.429915701472493,FALSE,FALSE,FALSE
SERPINC1,0.5,0,0.440666915516746,0,0,0.188133383103349,1,1,0.188133383103349,0.252828658499278,FALSE,FALSE,FALSE
SERPIND1,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SERPINE2,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SERPINE3,0.25,0.25,0.989562748897062,0,0,0.297912549779412,1,0.3,0.0893737649338237,0.120107599834291,FALSE,FALSE,FALSE
SERPINF2,0.25,0.125,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SERPINH1,0.5,0.875,0.931826436859209,0.3,0,0.491365287371842,1,0.7,0.343955701160289,0.462235128466078,FALSE,FALSE,FALSE
SERPINI1,0.25,0.125,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SERPINI2,0.75,0.625,0.937875934656324,0.3,0,0.492575186931265,1,0.7,0.344802630851885,0.463373300194228,FALSE,FALSE,FALSE
SERTAD3,0.25,0.25,0.316978800342789,0,0,0.163395760068558,1,1,0.163395760068558,0.219584265913666,FALSE,FALSE,FALSE
SERTAD4,0.25,0.25,0.997176171942145,0,0,0.299435234388429,1,1,0.299435234388429,0.402404971244552,FALSE,FALSE,FALSE
SERTM1,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SESN1,0.25,0.375,0,0,0,0.125,1,1,0.125,0.167984978482254,FALSE,FALSE,FALSE
SESN2,0.25,0.375,0.972816446903122,0,0,0.319563289380624,1,0.3,0.0958689868141873,0.128836397496774,FALSE,FALSE,FALSE
SESTD1,0.5,0.625,0.981018338923996,0,0,0.421203667784799,1,1,0.421203667784799,0.566047112555808,FALSE,FALSE,FALSE
SETBP1,0.25,0.375,0.944245045607638,0,0,0.313849009121528,1,0.7,0.219694306385069,0.295242746646157,FALSE,FALSE,FALSE
SETD1A,0.25,0.25,0.989237026908717,0,0,0.297847405381743,1,0.7,0.20849318376722,0.280189783910665,FALSE,FALSE,FALSE
SETD1B,0.5,0.75,0.985883822133276,0,0,0.447176764426655,1,0.7,0.313023735098659,0.420666283239864,FALSE,FALSE,FALSE
SETD2,0.25,0.5,0.992062353720511,0,0,0.348412470744102,1,1,0.348412470744102,0.468224491207176,FALSE,FALSE,FALSE
SETD3,0.5,0.625,0.492783410492758,0,0,0.323556682098552,1,0.7,0.226489677468986,0.304374908768642,FALSE,FALSE,FALSE
SETD4,0.25,0.375,0.967961295681911,0,0,0.318592259136382,1,0.7,0.223014581395468,0.299704797255572,FALSE,FALSE,FALSE
SETD5,0.25,0.125,0.342358972509725,0,0,0.143471794501945,1,1,0.143471794501945,0.192808850497757,FALSE,FALSE,FALSE
SETD6,0.25,0.375,0.638147919917503,0,0,0.252629583983501,1,0.3,0.0757888751950502,0.101851140550678,FALSE,FALSE,FALSE
SETDB2,0.25,0.125,0.827780371272431,0,0,0.240556074254486,1,1,0.240556074254486,0.323278455659323,FALSE,FALSE,FALSE
SETMAR,0.25,0.5,0,0,0,0.15,1,1,0.15,0.201581974178705,FALSE,FALSE,FALSE
SETSIP,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
SEZ6,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SEZ6L,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SEZ6L2,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SF1,0.5,0.375,0.958677901467275,0,0,0.366735580293455,1,0.7,0.256714906205419,0.344993983959929,FALSE,FALSE,FALSE
SF3A1,0.25,0.5,0.961820180732952,0,0,0.34236403614659,1,1,0.34236403614659,0.460096121961461,FALSE,FALSE,FALSE
SF3B1,0.5,0.25,0.339374470827534,0,0,0.217874894165507,1,0.3,0.0653624682496521,0.0878393025797185,FALSE,FALSE,FALSE
SF3B2,0.5,0.875,0.536675634100568,0,0,0.382335126820114,1,0.7,0.26763458877408,0.359668725090565,FALSE,FALSE,FALSE
SF3B5,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
SF3B6,0.5,0.875,0.555713368732888,0,0,0.386142673746578,1,1,0.386142673746578,0.518929349923191,FALSE,FALSE,FALSE
SFI1,0.25,0.25,0.659190089719001,0,0,0.2318380179438,1,1,0.2318380179438,0.311562435645262,FALSE,FALSE,FALSE
SFMBT2,0,0.125,0,0,0,0.025,1,1,0.025,0.0335969956964508,FALSE,FALSE,FALSE
SFN,0.75,0.875,0.998315466948086,0,0,0.524663093389617,1,1,0.524663093389617,0.705084147627902,FALSE,FALSE,FALSE
SFPQ,0.25,0.25,0.964372042711178,0,0,0.292874408542236,1,1,0.292874408542236,0.393588009735763,FALSE,FALSE,FALSE
SFR1,0.25,0.125,0.962802267880097,0,0,0.267560453576019,1,1,0.267560453576019,0.359569096293358,FALSE,FALSE,FALSE
SFRP1,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SFRP4,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
SFRP5,0.5,0.125,0.945845261426601,0,0,0.31416905228532,1,1,0.31416905228532,0.422205451903517,FALSE,FALSE,FALSE
SFSWAP,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
SFT2D3,0.5,0,0.539618885194527,0,0,0.207923777038905,1,1,0.207923777038905,0.279424569694636,FALSE,FALSE,FALSE
SFTA2,0.25,0.25,0.997528535326932,0,0,0.299505707065386,1,0.7,0.20965399494577,0.281749774637471,FALSE,FALSE,FALSE
SFTPA2,0.25,0.25,0.993985633216499,0,0,0.2987971266433,1,0.3,0.08963913799299,0.120464229335362,FALSE,FALSE,FALSE
SFTPB,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE
SFTPD,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
SFXN1,0.5,0.75,0.397412731317346,0,0,0.329482546263469,1,0.7,0.230637782384428,0.309949463288344,FALSE,FALSE,FALSE
SFXN2,0.5,0.625,0.930428957366745,0,0,0.411085791473349,1,0.7,0.287760054031344,0.386714931876061,FALSE,FALSE,FALSE
SFXN4,0.25,0.125,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
SFXN5,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SGCA,0.25,0.25,0.515766382992048,0,0,0.20315327659841,1,1,0.20315327659841,0.273013590383866,FALSE,FALSE,FALSE
SGCB,0.25,0.375,0.315308336525265,0,0,0.188061667305053,1,0.7,0.131643167113537,0.176912596759226,FALSE,FALSE,FALSE
SGCE,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
SGCG,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE
SGCZ,0.25,0,0.969596065648892,0,0,0.243919213129778,1,1,0.243919213129778,0.327798110152113,FALSE,FALSE,FALSE
SGF29,0.25,0.375,0.978045089081735,0,0,0.320609017816347,1,0.7,0.224426312471443,0.301601994170936,FALSE,FALSE,FALSE
SGIP1,0.25,0.375,0.833843448798979,0,0,0.291768689759796,1,1,0.291768689759796,0.392102056568758,FALSE,FALSE,FALSE
SGK1,0.25,0.25,0.978216935961556,0,0,0.295643387192311,1,0.7,0.206950371034618,0.278116429001158,FALSE,FALSE,FALSE
SGK2,0.25,0.375,0.998229517624695,0,0,0.324645903524939,1,0.3,0.0973937710574817,0.130885524283173,FALSE,FALSE,FALSE
SGK3,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SGMS1,0.25,0.25,0.988344717769893,0,0,0.297668943553979,1,1,0.297668943553979,0.400031288622003,FALSE,FALSE,FALSE
SGMS2,0,0.125,0,0,0,0.025,1,1,0.025,0.0335969956964508,FALSE,FALSE,FALSE
SGO2,0.25,0.375,0.953373891453293,0,0,0.315674778290659,1,1,0.315674778290659,0.424228966708373,FALSE,FALSE,FALSE
SGPP2,0.25,0.125,0.950681760147087,0,0,0.265136352029417,1,0.7,0.185595446420592,0.24941797658694,FALSE,FALSE,FALSE
SGSH,0.5,1,0.984091526075676,0.3,0,0.526818305215135,1,1,0.526818305215135,0.707980493324976,FALSE,FALSE,FALSE
SGSM1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
SGSM2,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
SGSM3,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
SGTA,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
SGTB,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
SH2B1,0.5,0.875,0.982331636020675,0,0,0.471466327204135,1,1,0.471466327204135,0.633594086643952,FALSE,FALSE,FALSE
SH2B3,0.25,0.375,0.963717444448452,0,0,0.31774348888969,1,1,0.31774348888969,0.427009065152088,FALSE,FALSE,FALSE
SH2D1B,0.25,0.25,0.343827170696586,0,0,0.168765434139317,1,0.7,0.118135803897522,0.158760323805672,FALSE,FALSE,FALSE
SH2D3C,0.25,0.25,0.876712356743672,0,0,0.275342471348734,1,1,0.275342471348734,0.370027192998142,FALSE,FALSE,FALSE
SH2D4A,0.25,0.375,0.665715299335823,0,0,0.258143059867165,1,1,0.258143059867165,0.346913250857031,FALSE,FALSE,FALSE
SH2D5,0.25,0.25,0.557691699670529,0,0,0.211538339934106,1,0.7,0.148076837953874,0.198997475499214,FALSE,FALSE,FALSE
SH2D6,0.25,0.125,0.969089718535362,0,0,0.268817943707072,1,1,0.268817943707072,0.361259011914211,FALSE,FALSE,FALSE
SH2D7,0.25,0.125,0.938273735902493,0,0,0.262654747180499,1,1,0.262654747180499,0.352976416427024,FALSE,FALSE,FALSE
SH3BGR,0.25,0,0.79422355201415,0,0,0.20884471040283,1,0.3,0.062653413120849,0.0841986580395647,FALSE,FALSE,FALSE
SH3BGRL3,0.5,1,0.542449490204118,0,0,0.408489898040824,1,0.7,0.285942928628577,0.384272933702593,FALSE,FALSE,FALSE
SH3BP1,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
SH3BP4,0.5,0.375,0.358180471570619,0,0,0.246636094314124,1,1,0.246636094314124,0.331449271970442,FALSE,FALSE,FALSE
